,p_val,avg_logFC,pct.1,pct.2,p_val_adj
Elf2,4.59369834585146e-13,-0.042636654388601,0.284,0.332,6.22032693011746e-09
Ube2d3,4.62665170223618e-13,-0.0444245172984417,0.851,0.871,6.26494906999801e-09
Zbtb11,4.81681552353179e-13,-0.0346169744011014,0.101,0.134,6.5224499004144e-09
Anxa6,5.29961889847534e-13,-0.0491700039328825,0.358,0.409,7.17621395042545e-09
Pip5k1a,5.44079724379164e-13,-0.0358814796236865,0.148,0.186,7.36738354781826e-09
Tmem183a,5.48110356192371e-13,-0.0338550990093149,0.136,0.172,7.4219623332009e-09
Phf13,5.57963011145593e-13,-0.0298231789957098,0.094,0.125,7.55537713392247e-09
Ppil4,6.16720131214589e-13,-0.0374176373602953,0.16,0.198,8.35100729677674e-09
Arhgap1,6.23385354380589e-13,-0.0350477877560502,0.137,0.174,8.44126108366756e-09
Themis,6.36820254761869e-13,0.0723434089804301,0.415,0.375,8.62318306973047e-09
Rrp7a,6.39137481599377e-13,-0.0365269263005387,0.174,0.213,8.65456063833717e-09
Tmem192,6.64742769730902e-13,-0.0294418657762963,0.095,0.127,9.00128184492614e-09
Tex261,6.9058563663951e-13,-0.0388450980313514,0.225,0.268,9.3512201057356e-09
Csde1,7.29588843822698e-13,-0.042137711623283,0.213,0.255,9.87936253420315e-09
D5Ertd579e,8.13257523582784e-13,-0.0327740909810972,0.135,0.171,1.10123201268345e-08
Ergic2,8.40107607147255e-13,-0.0337641553021044,0.139,0.176,1.1375897108381e-08
Pglyrp2,8.64308508223224e-13,-0.0340264879436055,0.133,0.168,1.17036015098507e-08
Itk,8.78531245708597e-13,-0.0548279081480652,0.591,0.642,1.18961915981401e-08
Ctsb,9.00099255443261e-13,-0.0424861754967281,0.339,0.39,1.21882440179572e-08
Dusp1,9.69052264828588e-13,-0.0434040465711499,0.438,0.496,1.31219367180439e-08
Rela,9.86582727414922e-13,-0.0351138911622078,0.148,0.185,1.33593167119255e-08
Anxa5,9.98777826154138e-13,-0.0448628728418206,0.313,0.361,1.35244505439532e-08
Il2rb,1.01613769862486e-12,-0.0440995032286453,0.141,0.177,1.37595205770792e-08
Klhdc3,1.01639983886932e-12,-0.0342626933576889,0.138,0.174,1.37630702181295e-08
Pias2,1.01753097484306e-12,-0.0294168539096347,0.096,0.128,1.37783869303499e-08
Rad23b,1.02177238725147e-12,-0.0349385571795939,0.265,0.313,1.38358198957722e-08
Trim30a,1.03568720702593e-12,-0.0331332613096839,0.108,0.141,1.40242404703381e-08
Clint1,1.04299123247689e-12,-0.0370957268470406,0.127,0.162,1.41231442789695e-08
Dcaf11,1.04689680267897e-12,-0.0337704394678745,0.122,0.157,1.41760296050759e-08
Tmem123,1.05125849550612e-12,-0.0404304568225497,0.23,0.273,1.42350912876484e-08
Tsr1,1.05300396512061e-12,-0.0305283353403249,0.084,0.113,1.42587266916982e-08
Sumo2,1.05815714750193e-12,-0.0533206859535849,0.739,0.771,1.43285059343236e-08
Arf1,1.06890034396638e-12,-0.0454666653144792,0.605,0.661,1.44739795576487e-08
Ube2s,1.20455844163522e-12,0.06565955260584,0.39,0.352,1.63109258581825e-08
Wdr82,1.22142848568457e-12,-0.0363407535264001,0.157,0.195,1.65393631246548e-08
Bcl3,1.22335201478332e-12,-0.0235100522425395,0.036,0.057,1.65654096321809e-08
Psmb1,1.2343277136728e-12,-0.0424779369805434,0.46,0.515,1.67140315708434e-08
Pak2,1.27001526124031e-12,-0.0451238550053152,0.424,0.479,1.71972766524551e-08
Ndufa5,1.27770599775154e-12,-0.0364388189821953,0.28,0.328,1.73014169155537e-08
Ubxn1,1.33881544885753e-12,-0.03508529312921,0.397,0.454,1.81288999929799e-08
Vim,1.3391781122807e-12,-0.079290590500052,0.401,0.45,1.8133810818393e-08
Uvrag,1.35250234772012e-12,-0.0398128767048617,0.271,0.318,1.83142342904782e-08
Abhd8,1.38919663400064e-12,-0.0440726605473805,0.299,0.347,1.88111116210027e-08
Gm20400,1.42389516854986e-12,-0.052660361666208,0.089,0.119,1.92809644773337e-08
Hmgcs1,1.46591154676651e-12,-0.030601355022789,0.109,0.142,1.98499082547653e-08
Tmem160,1.49394318220734e-12,-0.0372608825762374,0.274,0.321,2.02294846302695e-08
Dock10,1.55285776942616e-12,-0.0438668381969541,0.286,0.332,2.10272470557997e-08
Nop53,1.55805060591726e-12,-0.0477240447944555,0.192,0.232,2.10975632547256e-08
Eif5,1.65404940513009e-12,-0.0493207300147905,0.568,0.621,2.23974829948665e-08
Mcm7,1.68770417427975e-12,-0.0358619520173544,0.214,0.257,2.28532022239221e-08
Vasp,1.7274797858095e-12,-0.0470755613411851,0.346,0.393,2.33918037796464e-08
Gps1,1.76219675486785e-12,-0.0339976571354905,0.171,0.211,2.38619062576655e-08
Gbp2,1.80265791010792e-12,-0.0336581062024025,0.081,0.109,2.44097907607713e-08
mt-Nd4l,1.84661758787542e-12,0.0723961351175078,0.824,0.796,2.5005048757421e-08
Mtch2,1.88586021544448e-12,-0.0367947706726025,0.184,0.224,2.55364331773337e-08
Nop56,2.02330407674984e-12,-0.0452095806847504,0.27,0.314,2.73975605032696e-08
Yrdc,2.04030487943281e-12,-0.0347604944224499,0.172,0.212,2.76277683723996e-08
Tecr,2.0489730254505e-12,-0.0413394341564949,0.393,0.445,2.77451437376252e-08
Ifi206,2.05693952947069e-12,-0.0292479274728641,0.068,0.095,2.78530181685627e-08
Npm1,2.06710206875493e-12,-0.0513589959176175,0.934,0.939,2.79906291130105e-08
Smarce1,2.12966993083976e-12,-0.0367131726812006,0.284,0.332,2.88378605335011e-08
Get4,2.17909254374897e-12,-0.03570512892582,0.194,0.235,2.95070921349049e-08
Tnf,2.19290147484942e-12,-0.0271173782317688,0.06,0.085,2.96940788709361e-08
Map2k3,2.29674499620559e-12,-0.0297775740708045,0.108,0.141,3.11002239936199e-08
Magoh,2.4134028872512e-12,-0.0438664933827939,0.307,0.354,3.26798884962685e-08
Rmnd5b,2.41942799007075e-12,-0.0318941282976423,0.123,0.157,3.2761474413548e-08
Mbip,2.54468541759233e-12,-0.0278782079488296,0.093,0.124,3.44575852396177e-08
Ifi214,2.55206480760492e-12,-0.0298338718630662,0.051,0.074,3.45575095597783e-08
Kif1b,2.60749326659159e-12,-0.0237255858527818,0.045,0.068,3.53080663229168e-08
Gtf2f1,2.66576514904995e-12,-0.033855442566137,0.171,0.21,3.60971258832854e-08
Adh5,2.6695859179655e-12,-0.0362007970941229,0.234,0.278,3.61488629151708e-08
Mapkapk3,2.73279654882126e-12,-0.0229734342057611,0.057,0.082,3.70047980675887e-08
Txn2,2.83625379091465e-12,-0.0414433777144443,0.336,0.383,3.84057125827753e-08
Ywhab,2.86265273364273e-12,-0.0418917181523208,0.406,0.459,3.87631806662562e-08
Tfam,3.07129727539298e-12,-0.0318126642079564,0.119,0.152,4.15884364060963e-08
Spsb3,3.09371101916319e-12,-0.032099817738572,0.169,0.208,4.18919409104888e-08
Trim25,3.17206922252534e-12,-0.0370456757388747,0.132,0.166,4.29529893422156e-08
Atp6v1e1,3.23585463622155e-12,-0.0330903860382793,0.183,0.224,4.3816707629076e-08
Ehmt2,3.24577299684815e-12,-0.0280334856952749,0.095,0.126,4.39510121503208e-08
Mrps24,3.33457015268047e-12,-0.0366959539273407,0.289,0.337,4.51534144374463e-08
Hdac2,3.35475888230649e-12,-0.0428274098363622,0.309,0.356,4.54267900253122e-08
Rnf44,3.42331875445911e-12,-0.0358335477836157,0.155,0.192,4.63551592541309e-08
Acp5,3.48042716325449e-12,-0.0457398158297228,0.408,0.458,4.71284642176291e-08
Ubl5,3.60682034983064e-12,-0.0451669874563875,0.507,0.564,4.88399543570567e-08
Smc1a,3.64365188780882e-12,-0.0357485131621367,0.262,0.308,4.93386902128192e-08
Erap1,3.86459639129573e-12,-0.0347492719091752,0.135,0.17,5.23304997345355e-08
Cd2ap,3.8901370302533e-12,-0.031162319091301,0.103,0.135,5.26763455266599e-08
Rab24,3.89956716799112e-12,-0.0326739006863551,0.175,0.214,5.28040390217678e-08
Fam105a,3.96194605787863e-12,-0.0405056129144905,0.306,0.353,5.36487115697345e-08
Il27ra,4.09129409171416e-12,-0.0444138446728341,0.2,0.239,5.54002132959015e-08
Aip,4.21579129823503e-12,-0.0408378462819888,0.244,0.286,5.70860299694005e-08
Pmpcb,4.22888978927977e-12,-0.0309075814991734,0.114,0.147,5.72633966366374e-08
Ppig,4.29951937084371e-12,-0.0389981802603594,0.239,0.283,5.82197918005947e-08
Mcm4,4.40408111670227e-12,-0.039608272712612,0.179,0.218,5.96356624012654e-08
Orc6,4.40954603496471e-12,-0.0299981492541373,0.091,0.121,5.97096628594571e-08
Msrb1,4.48834442134465e-12,-0.0323770247674329,0.15,0.187,6.07766718094279e-08
Dbf4,4.93386054222275e-12,-0.0307830231877441,0.116,0.149,6.68094056022383e-08
Derl1,5.00841860214675e-12,-0.0385077527664961,0.275,0.32,6.78189962916692e-08
S100a11,5.02328970407285e-12,-0.0410634484611649,0.295,0.341,6.80203658828504e-08
Erp29,5.04765146801953e-12,-0.0350563426401117,0.311,0.359,6.83502485284525e-08
Vcp,5.17868801741373e-12,-0.0395477012184623,0.49,0.547,7.01246144437994e-08
Atp1a1,5.20375672793107e-12,-0.0447371607793116,0.397,0.447,7.04640698529147e-08
Sdhb,5.37945765358095e-12,-0.0402909627066891,0.346,0.394,7.28432360871397e-08
Neurl3,5.38660404456583e-12,-0.0249175341162555,0.038,0.059,7.29400053674659e-08
Skp1a,5.47236701016847e-12,-0.052880297697351,0.615,0.665,7.41013216846912e-08
Stard7,5.57863293291318e-12,-0.0286570057414535,0.098,0.129,7.55402685445773e-08
Aamp,5.58062642253438e-12,-0.0416565875992703,0.307,0.353,7.5567262387538e-08
Eif1ad,5.86424662136831e-12,-0.0334983283391176,0.193,0.233,7.94077634999484e-08
Rsl1d1,5.9402876549186e-12,-0.0373494892593356,0.271,0.317,8.04374351352527e-08
Creg1,6.13284599703408e-12,-0.0289417603393386,0.095,0.126,8.30448676458385e-08
Ctsc,6.14782498480994e-12,-0.040759294482386,0.176,0.214,8.32476981193113e-08
Hdlbp,6.35549266875051e-12,-0.0381083239023912,0.165,0.202,8.60597262275507e-08
Polr2b,6.46375264779154e-12,-0.028745926173649,0.106,0.138,8.75256746037452e-08
Adipor1,6.54005276240681e-12,-0.0395645307203417,0.315,0.361,8.85588544557506e-08
Tlnrd1,7.04381262122375e-12,-0.0203526103857977,0.035,0.056,9.53802667039908e-08
Uqcrb,7.11451150073233e-12,-0.0412125322353237,0.348,0.397,9.63376002314165e-08
Prpf40a,7.32624278586795e-12,-0.0378985668951046,0.327,0.377,9.92046535634379e-08
Rrp1,7.5158969875867e-12,-0.040243649865297,0.436,0.491,1.01772761108911e-07
Psmb6,7.61558544258850e-12,-0.037918803418905,0.389,0.441,1.03122642478091e-07
Trir,7.95237812560654e-12,-0.0382304100882511,0.367,0.418,1.07683152198838e-07
Chrac1,7.98141006354969e-12,-0.0364196736032368,0.165,0.202,1.08076273670526e-07
Trappc4,8.00763041765716e-12,-0.0345878489969514,0.174,0.212,1.08431323485496e-07
Nadk,8.20478686481812e-12,-0.0318124846534834,0.135,0.17,1.11101018936502e-07
Akt2,8.47701139257409e-12,-0.0394673748668926,0.223,0.264,1.14787211266846e-07
Rpl13a,8.60344502424463e-12,0.0687523579933996,0.533,0.513,1.16499249073296e-07
Stub1,9.7223688831147e-12,-0.034409013737292,0.189,0.228,1.31650597046256e-07
Wwp1,9.76810466501719e-12,-0.0271882458355239,0.076,0.103,1.32269905268998e-07
Samd9l,9.7777104563665e-12,-0.0274683169965567,0.067,0.092,1.32399977289659e-07
Gng5,9.90788478267211e-12,-0.0493103827230048,0.706,0.744,1.34162667842163e-07
Grpel1,9.95335411429165e-12,-0.036013736384582,0.286,0.332,1.34778368061623e-07
Atp6v1b2,1.06131402278487e-11,-0.0342636536231092,0.198,0.238,1.43712531825299e-07
Taf8,1.09926653070534e-11,-0.0267031973197583,0.097,0.127,1.48851680922811e-07
Psmb5,1.15199265023919e-11,-0.038016005778842,0.324,0.371,1.55991324768888e-07
Sqstm1,1.1610557756972e-11,-0.0476249845998141,0.546,0.601,1.57218562587158e-07
Sh3gl1,1.16772458084213e-11,-0.0342966716229284,0.221,0.263,1.58121585491833e-07
Gimap7,1.19639817859654e-11,-0.0337093062309077,0.111,0.143,1.62004277363757e-07
Stim1,1.19706052461739e-11,-0.0374461686495982,0.184,0.221,1.62093965638441e-07
Pwp1,1.22459790514743e-11,-0.0308539590353887,0.119,0.152,1.65822802336014e-07
Ppp2ca,1.25020753178764e-11,0.0434203091280184,0.212,0.176,1.69290601879364e-07
Pdcd5,1.26313791372256e-11,-0.0396989441856806,0.423,0.476,1.71041504897171e-07
Chchd7,1.27217807871083e-11,-0.0278646921973982,0.108,0.139,1.72265633638233e-07
Cyth2,1.29092891817098e-11,-0.030871329530406,0.126,0.159,1.74804684809532e-07
Fam104a,1.37422650483337e-11,-0.039377003119866,0.329,0.376,1.86084011019487e-07
Rpn1,1.47418944439901e-11,-0.034201085484158,0.145,0.18,1.9961999266607e-07
Rnf19a,1.48885720007171e-11,-0.0349752834106083,0.144,0.179,2.0160615346171e-07
Rsad2,1.5227114109159e-11,-0.0237385853875718,0.017,0.031,2.06190352152122e-07
Chmp1a,1.53597613730479e-11,-0.0362367761113788,0.192,0.23,2.07986528752442e-07
Mzt1,1.54925049080615e-11,-0.0323016221644738,0.145,0.179,2.09784008960061e-07
Suv39h1,1.55361262759744e-11,-0.0244401496575614,0.082,0.11,2.1037468590297e-07
Atf1,1.55757668365851e-11,-0.0359719518849967,0.275,0.32,2.10911458734198e-07
Glrx3,1.57410944951228e-11,-0.0365760097558371,0.317,0.363,2.13150160558458e-07
Stt3b,1.60554958294782e-11,-0.0358041110284062,0.165,0.201,2.17407469026964e-07
Frmd8,1.63861108402608e-11,-0.0421565521691495,0.274,0.318,2.21884326887971e-07
Sac3d1,1.66895421066357e-11,-0.0255458384519754,0.075,0.101,2.25993089665954e-07
Pycr2,1.67031476646396e-11,-0.0355518825666565,0.167,0.203,2.26177322526884e-07
Ctsl,1.69531116423444e-11,-0.0478191692445862,0.274,0.321,2.29562084748986e-07
Cd247,1.74447527981394e-11,-0.0561083523818221,0.644,0.693,2.36219397639606e-07
Ghitm,1.82255082632763e-11,-0.0374582151225299,0.336,0.384,2.46791607393024e-07
Tmem50a,1.82581494168253e-11,-0.0432153858803401,0.537,0.591,2.47233601253231e-07
Wbp2,1.83237317527296e-11,-0.0321406550618557,0.224,0.267,2.48121651663711e-07
Mndal,1.91533645127826e-11,-0.0441516714781185,0.2,0.238,2.59355708867589e-07
Ppm1m,1.92335338724559e-11,-0.0238665298458374,0.059,0.083,2.60441282166925e-07
Cdk2,2.09373069035741e-11,-0.0282557462393134,0.086,0.114,2.83512072781297e-07
Ttc1,2.25593011116076e-11,-0.0302422907332222,0.106,0.136,3.05475496352278e-07
Pik3ip1,2.26607191943849e-11,-0.0403328176457131,0.28,0.324,3.06848798611166e-07
Ist1,2.27954359427682e-11,-0.0338119142903363,0.197,0.236,3.08672998101024e-07
Cops8,2.31548497956166e-11,-0.0320538051507072,0.156,0.191,3.13539821082444e-07
Phf23,2.34292296783327e-11,-0.0362135132002675,0.196,0.235,3.17255199074303e-07
Atp8b4,2.43071942593277e-11,-0.0219797379796713,0.044,0.066,3.29143717465556e-07
Ppp1ca,2.50167172782783e-11,-0.0505814894977233,0.625,0.67,3.38751368665167e-07
Mxd1,2.51276500668016e-11,-0.036979403388034,0.131,0.163,3.40253509554561e-07
Tcerg1,2.54384162173103e-11,-0.0356753876578756,0.169,0.205,3.44461593998599e-07
Trim12c,2.54720296205627e-11,-0.0337389762082837,0.13,0.163,3.4491675309204e-07
Raf1,2.58784123665824e-11,-0.032086708267918,0.192,0.231,3.50419581855892e-07
Edf1,2.66233192408373e-11,-0.0384400742444078,0.462,0.516,3.60506365840178e-07
Crebrf,2.80159652356421e-11,-0.0297161932607244,0.112,0.143,3.7936418525583e-07
March7,2.8194530374203e-11,-0.0381280624128698,0.312,0.358,3.81782135797083e-07
Actr2,2.8762048525141e-11,-0.0392367063454057,0.344,0.391,3.89466899078934e-07
Naa25,2.89781391437679e-11,-0.0275864169011682,0.079,0.106,3.92392982145761e-07
Thy1,2.92359893201478e-11,0.0670163536356381,0.768,0.748,3.95884531384122e-07
Sigmar1,2.99655935659412e-11,-0.0265643358697644,0.075,0.101,4.05764102476409e-07
Casp8ap2,3.01671017227572e-11,-0.0340344016961652,0.145,0.179,4.08492724427856e-07
Gltp,3.04130629931624e-11,-0.0386242005697244,0.308,0.353,4.11823285990412e-07
Snrpa1,3.10762440529676e-11,-0.0350304375538393,0.219,0.259,4.20803420721235e-07
Crbn,3.15552641030501e-11,-0.0315963833726938,0.113,0.144,4.27289831219402e-07
Arid4b,3.20350375183004e-11,-0.0364892813416534,0.266,0.31,4.33786443035306e-07
Lsm12,3.24620621379326e-11,-0.0343779405630718,0.294,0.339,4.39568783409745e-07
Psmb9,3.25591185613732e-11,-0.0396867390090864,0.244,0.285,4.40883024439555e-07
Slc11a2,3.42711093759038e-11,-0.0248967759916497,0.068,0.093,4.64065092059113e-07
Atp5o.1,3.43742118043167e-11,-0.0384599369699467,0.468,0.522,4.65461202042252e-07
Arrdc1,3.58291448303851e-11,-0.0294572469679598,0.109,0.139,4.85162450148245e-07
Cirbp,3.64509316907715e-11,-0.0361260529701059,0.33,0.377,4.93582066024737e-07
Rnf114,3.7097997398846e-11,-0.0390969785973626,0.333,0.38,5.02343982777773e-07
Card19,3.87488713307247e-11,-0.0237103334191774,0.069,0.094,5.24698466689342e-07
Diaph1,3.88357567452921e-11,-0.031259679085644,0.196,0.236,5.25874982088e-07
Hexim1,3.98688489528585e-11,-0.0362655506326562,0.169,0.205,5.39864083670657e-07
Dok2,4.08163919969592e-11,-0.0327066709036837,0.185,0.223,5.52694764030824e-07
Lsm4,4.09582097325209e-11,-0.0366378930430345,0.411,0.463,5.54615117988066e-07
Kin,4.11455631768211e-11,-0.0287839262780273,0.14,0.175,5.57152070977334e-07
Mcrip1,4.16396345747752e-11,-0.0303551366244544,0.232,0.274,5.63842291777031e-07
Cd72,4.28534220788256e-11,-0.0209244568965205,0.043,0.064,5.80278188369377e-07
Prrc2c,4.29232273512844e-11,-0.0414313532576492,0.493,0.549,5.81223421563743e-07
Myd88,4.4529575051124e-11,-0.0280686783788367,0.097,0.126,6.0297497576727e-07
Zfp787,4.51679836962907e-11,-0.0261069435968038,0.087,0.115,6.11619667231472e-07
Rnf138,4.61634687142902e-11,-0.0374456027554028,0.267,0.308,6.25099529860204e-07
Bzw1,4.62229156859071e-11,-0.0402671015377072,0.445,0.497,6.25904501302868e-07
Fam49b,4.84092959230989e-11,-0.0393606235843955,0.375,0.423,6.55510276094682e-07
Uck1,5.09678052954219e-11,-0.0269757832295067,0.106,0.137,6.90155051505308e-07
Gsk3b,5.20295323412026e-11,-0.0356813673567979,0.31,0.356,7.04531897432224e-07
Tmx2,5.3308677244711e-11,-0.0248484014163809,0.087,0.114,7.21852798570631e-07
Rnf167,5.33990105448303e-11,-0.0473517234275511,0.479,0.527,7.23076001787547e-07
Gt(ROSA)26Sor,5.53515063782061e-11,-0.0307536363637336,0.112,0.142,7.49514747867289e-07
Arih2,5.6445009025681e-11,-0.0300078897873515,0.137,0.17,7.64321867216746e-07
Arl1,5.7428208392553e-11,-0.0314891143494468,0.168,0.204,7.7763536984356e-07
Usp4,5.79233899555840e-11,-0.0305207012596881,0.161,0.196,7.84340623388564e-07
Phax,5.8239368800079e-11,-0.0347052548291613,0.24,0.282,7.8861929292187e-07
Bcl2l11,5.84534314439385e-11,-0.042616803114807,0.252,0.294,7.91517915182372e-07
Zfand3,6.09251387228843e-11,-0.033826183527523,0.195,0.233,8.24987303446576e-07
Cers2,6.1765567725343e-11,-0.0345320376910032,0.197,0.234,8.3636755256887e-07
Ubap2l,6.18752307395735e-11,-0.0348469229729759,0.229,0.27,8.37852499444565e-07
Rel,6.27260318121162e-11,-0.0447063476108814,0.181,0.216,8.49373196767866e-07
Kpnb1,6.41948243462417e-11,-0.036239471648612,0.224,0.264,8.69262116472459e-07
Pstpip1,6.57650423310483e-11,-0.036804992865445,0.259,0.3,8.90524438204725e-07
Acsl3,6.65497410677541e-11,-0.034113727805847,0.124,0.155,9.01150043798458e-07
Rab1b,6.69751042627087e-11,-0.0359585435292855,0.277,0.32,9.06909886821339e-07
Slfn8,6.92401148435335e-11,-0.0260220072019067,0.065,0.09,9.37580395096288e-07
Gabpb1,6.95312006678076e-11,-0.0308298011979798,0.142,0.176,9.41521988242782e-07
H2afx,7.1824091419528e-11,-0.040265979385174,0.223,0.263,9.72570021911829e-07
Atp2b1,7.22367166337333e-11,-0.030943170244212,0.155,0.19,9.78157379937383e-07
1810058I24Rik,7.41414817818355e-11,-0.0347019562355166,0.245,0.287,1.00394980480784e-06
Rassf1,7.63243391546904e-11,-0.0312830555082607,0.222,0.263,1.03350787649366e-06
Hist1h4h,7.65141429599195e-11,0.0281895167537687,0.073,0.051,1.03607800982027e-06
D230025D16Rik,7.89163412772003e-11,-0.020481769461602,0.043,0.064,1.06860617723457e-06
Psen1,8.01727849099918e-11,-0.0282437719097293,0.114,0.145,1.0856196804662e-06
Clta,8.02443400608154e-11,-0.0419386865181418,0.529,0.582,1.0865886087635e-06
Cdipt,8.04263358489239e-11,-0.0328834874323203,0.152,0.186,1.08905301373028e-06
Mrps30,8.06550476299361e-11,-0.03149864752418,0.171,0.208,1.09214999995696e-06
Hist1h2ac,8.10055458795697e-11,0.0306386464160408,0.083,0.06,1.09689609675525e-06
Emc8,8.36691028403345e-11,-0.0252692278077709,0.088,0.115,1.13296332156097e-06
Ddx46,8.40240116368934e-11,-0.0376451546713098,0.227,0.266,1.13776914157517e-06
Cdca4,8.40874664630173e-11,-0.0329704720169541,0.187,0.225,1.13862838337572e-06
Ddx60,8.52388102920902e-11,-0.0206681519768184,0.034,0.052,1.15421873016519e-06
Fam114a2,8.64580887454363e-11,-0.0320967695908847,0.135,0.167,1.17072897970195e-06
Nae1,8.79485933847397e-11,-0.0301417175389793,0.135,0.168,1.19091190302276e-06
Pa2g4,9.18699980857326e-11,-0.046837488636877,0.402,0.447,1.24401164407891e-06
Tbc1d17,9.23805883783282e-11,-0.0272486263156364,0.104,0.134,1.25092554723094e-06
Rab7,9.32399977972738e-11,-0.0344003839065024,0.301,0.346,1.26256281017288e-06
E130309D02Rik,9.38004426499735e-11,-0.026659816982646,0.119,0.15,1.27015179392329e-06
Canx,9.6090050031591e-11,-0.0413446525951384,0.269,0.31,1.30115536747777e-06
Api5,9.65055584823615e-11,-0.0319631515276666,0.158,0.193,1.30678176740966e-06
Dip2b,9.7002775868758e-11,-0.036310763107546,0.165,0.2,1.31351458803885e-06
Commd4,1.0017321327287e-10,-0.0352655052075112,0.233,0.273,1.35644548092793e-06
Stat3,1.00461597321322e-10,-0.0331691933676502,0.209,0.248,1.36035048932802e-06
Csnk1a1,1.00696116001949e-10,-0.0379766647025243,0.514,0.566,1.36352610678239e-06
Abracl,1.01191730841251e-10,-0.0419307366633576,0.532,0.586,1.37023722732137e-06
Gramd1a,1.05206035110875e-10,-0.0424206310411394,0.323,0.366,1.42459492143635e-06
Rpl10,1.07145176624061e-10,-0.0400283458573782,0.995,0.995,1.4508528366664e-06
Anxa11,1.07227879663151e-10,-0.0332710370321919,0.236,0.276,1.45197271851873e-06
Hist1h2ai,1.07957959214581e-10,0.021574524589196,0.044,0.027,1.46185872572464e-06
Tpm3,1.08388903505744e-10,-0.0518162280047327,0.681,0.717,1.46769414237128e-06
Ubxn4,1.13968195798525e-10,-0.0354011496618099,0.309,0.355,1.54324333930783e-06
Nop58,1.16328046433096e-10,-0.0394535961123539,0.267,0.308,1.57519807675056e-06
Thrap3,1.17022068292854e-10,-0.0339169037975253,0.302,0.347,1.58459582675353e-06
Ngly1,1.22580822593014e-10,-0.0302398958489276,0.162,0.197,1.659866918732e-06
Isyna1,1.24526729550146e-10,-0.0383491934277,0.207,0.244,1.68621644483853e-06
Rpl39,1.26704441246425e-10,0.0562934006705236,0.999,0.999,1.71570483891784e-06
Mfsd5,1.32790617513023e-10,-0.0263628297194675,0.098,0.126,1.79811775174384e-06
Tmed9,1.34647548119772e-10,-0.0365878450991859,0.48,0.532,1.82326244908983e-06
Nptn,1.35335329871634e-10,-0.034154917581222,0.17,0.205,1.8325757017918e-06
Tgoln1,1.35755935715953e-10,-0.0288613188845365,0.123,0.154,1.83827112552972e-06
Nars,1.3632373322911e-10,-0.0340600401903703,0.18,0.216,1.84595967165538e-06
H2afy,1.37254874937969e-10,0.0567275080208575,0.372,0.337,1.85856826153503e-06
Rpl36al,1.39071477807622e-10,0.0664153670837963,0.559,0.54,1.88316688099301e-06
Atf4,1.40259398069887e-10,-0.0374923137723583,0.37,0.418,1.89925250926435e-06
Setd3,1.4066479499269e-10,-0.0321161018815354,0.164,0.199,1.90474198899602e-06
Sms,1.41441545159363e-10,-0.0399530573093197,0.286,0.328,1.91525996300293e-06
Pcgf5,1.41791809163098e-10,-0.0288680763402985,0.16,0.195,1.92000288787751e-06
Zmat2,1.44259565474884e-10,-0.0337384008711824,0.215,0.253,1.9534187760954e-06
Trim34a,1.44659167019427e-10,-0.0208641559127974,0.045,0.066,1.95882978061006e-06
Elob,1.4737922208659e-10,-0.0457836425558883,0.601,0.652,1.99566204627451e-06
Larp4,1.51267998962106e-10,-0.032330725817492,0.133,0.165,2.04831997394588e-06
Polr1c,1.54609095564557e-10,-0.0243845965096821,0.079,0.105,2.09356176303966e-06
Rnf213,1.55062807574699e-10,-0.0338020925254251,0.111,0.141,2.09970547736899e-06
Mlec,1.55508158653097e-10,-0.0301730238515874,0.124,0.155,2.10573597632159e-06
Cep83,1.61189965213469e-10,-0.0246509495620786,0.079,0.105,2.18267331895558e-06
Ythdf3,1.61373114509461e-10,-0.0283943127672034,0.105,0.134,2.18515334357261e-06
Ost4,1.62747060739204e-10,-0.041593757966908,0.343,0.386,2.20375794946956e-06
Zmym1,1.64029644781138e-10,-0.0283222947838743,0.099,0.127,2.22112541998139e-06
Mpc1,1.6461817629447e-10,-0.0352488844279722,0.263,0.304,2.22909472520342e-06
Limd2,1.70716076280512e-10,-0.0453132581408584,0.934,0.939,2.31166638891441e-06
Vsir,1.72038292331142e-10,-0.029587489004396,0.148,0.182,2.32957051645599e-06
Gm2a,1.76421432234178e-10,-0.0263604216944143,0.099,0.127,2.38892261388301e-06
Uri1,1.77347348894581e-10,-0.0296598723557389,0.173,0.209,2.40146045138152e-06
Zdhhc7,1.7739721587135e-10,-0.0236075447421364,0.072,0.097,2.40213570011395e-06
Trip11,1.78568252495831e-10,-0.0291147952959818,0.132,0.164,2.41799270704605e-06
Pfn1,1.86393250138484e-10,0.0460668893579799,0.999,0.999,2.52395100012521e-06
Usp34,1.86764932255436e-10,-0.0353850407035831,0.174,0.209,2.52898394767086e-06
Commd8,1.88266678700656e-10,-0.0310797356068418,0.153,0.186,2.54931909628558e-06
Eif3b,1.89992993143027e-10,-0.0345596513708218,0.228,0.267,2.57269512014973e-06
Herc1,1.95455034095993e-10,-0.0291374698636127,0.111,0.141,2.64665661669384e-06
Gpx1,1.99883887026761e-10,-0.0576406893588122,0.499,0.546,2.70662771422938e-06
Klhl21,2.08120737569014e-10,-0.024177310003219,0.078,0.104,2.81816290742202e-06
Tmem115,2.10410899906401e-10,-0.0244639798153878,0.083,0.11,2.84917399563258e-06
Sf1,2.14535556336227e-10,-0.0392961682619957,0.459,0.509,2.90502596834885e-06
Tgfbr2,2.18766287418722e-10,-0.0407173763820786,0.224,0.262,2.96231429793692e-06
